t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T22:41:48Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T22:41:49Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T22:41:49Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T22:41:50Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T22:41:50Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T22:41:51Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T22:41:51Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T22:41:52Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T22:41:52Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T22:41:53Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T22:41:53Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T22:41:54Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T22:41:54Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T22:41:55Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T22:41:55Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T22:41:56Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T22:41:56Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T22:41:57Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T22:41:57Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T22:41:58Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T22:41:58Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T22:41:59Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T22:41:59Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T22:42:00Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T22:42:00Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T22:42:01Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T22:42:01Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T22:42:02Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T22:42:02Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T22:42:03Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T22:42:03Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T22:42:04Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T22:42:04Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T22:42:05Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T22:42:05Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T22:42:06Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T22:42:06Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T22:42:07Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T22:42:07Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T22:42:08Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T22:42:08Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T22:42:09Z,12.50,4,32,1,1,1,1,4,
21.00,2026-06-19T22:42:09Z,12.50,4,32,1,1,1,1,4,
